Seconds,Longitude,Latitude,Altitude
42390.24,-2.836320179044761,55.89128454091622,65.3
42390.272999999994,-2.8363182549153483,55.891283407727634,65.3
42390.307,-2.836316455321497,55.89128228423155,65.3
42390.341,-2.836314890133147,55.89128132357987,65.3
42390.373999999996,-2.8363130388429827,55.891280206284904,65.3
42390.407999999996,-2.836311162010196,55.89127909076168,65.3
42390.441,-2.83630953278197,55.89127813641533,65.3
42390.475,-2.836307697990629,55.89127718660257,65.3
42390.509,-2.8363058382677337,55.891276153934584,65.3
42390.541999999994,-2.8363039638792173,55.89127512173559,65.2
42390.575999999994,-2.8363023463834875,55.89127423831123,65.2
42390.609,-2.836300442541517,55.89127321038527,65.2
42390.643,-2.836298523056217,55.891272184543716,65.2
42390.676,-2.8362969143598598,55.89127137772137,65.2
42390.71,-2.8362949733649834,55.89127033671574,65.2
42390.744,-2.836293019659903,55.89126929946206,65.2
42390.776999999995,-2.83629105226691,55.891268265908195,65.2
42390.810999999994,-2.836289356798964,55.891267381128976,65.2
42390.844999999994,-2.8362873721738677,55.89126634934686,65.2
42390.878,-2.8362857375682466,55.891265468006914,65.2
42390.912,-2.8362838804118344,55.89126448192545,65.2
42390.945999999996,-2.836282283203546,55.891263635916225,65.2
42390.979,-2.836280413581356,55.89126264931365,65.2
42391.011999999995,-2.8362785357708624,55.891261664274396,65.2
42391.045999999995,-2.8362769243858073,55.89126082034958,65.2
42391.079,-2.8362753667746947,55.89125996876456,65.2
42391.113,-2.8362735283169487,55.891258997430285,65.2
42391.146,-2.836271950785035,55.891258162520536,65.2
42391.18,-2.836270108294243,55.89125718644423,65.2
42391.212999999996,-2.836268266658946,55.891256207658195,65.2
42391.246999999996,-2.8362664263679975,55.891255225016,65.2
42391.280999999995,-2.836265115261523,55.89125441423328,65.2
42391.314,-2.8362632775370584,55.89125339021558,65.2
42391.348,-2.836261440912515,55.89125236322761,65.2
42391.380999999994,-2.836259869857916,55.89125148042857,65.2
42391.41499999999,-2.8362580414216776,55.891250447239486,65.2
42391.448,-2.836256218485047,55.89124941123644,65.2
42391.481999999996,-2.8362546060000713,55.89124831874593,65.2
42391.515999999996,-2.836253057066117,55.89124739821911,65.2
42391.549,-2.8362512601609624,55.89124632047579,65.2
42391.583,-2.836249472544034,55.89124524038751,65.2
42391.615999999995,-2.836247948541635,55.89124431376379,65.2
42391.649999999994,-2.8362461825564966,55.8912432320601,65.2
42391.683999999994,-2.836244649510298,55.891242093712606,65.2
42391.717,-2.836242947931677,55.89124099799126,65.2
42391.751,-2.836241504712405,55.89124005917376,65.2
42391.784999999996,-2.836239835275935,55.89123896444251,65.2
42391.818,-2.836238180382873,55.89123787106613,65.2
42391.852,-2.8362365422330607,55.891236776647546,65.2
42391.886,-2.836235417379967,55.89123580255143,65.2
42391.92,-2.8362338569579433,55.89123470771596,65.2
42391.952999999994,-2.8362323136458105,55.89123361538178,65.2
42391.986999999994,-2.8362307884212763,55.89123252674743,65.2
42392.021,-2.8362294955246132,55.891231596059114,65.2
42392.054,-2.8362280058642093,55.8912305122189,65.2
42392.087999999996,-2.8362268436137827,55.89122946720079,65.2
42392.121999999996,-2.8362254491576984,55.89122840957201,65.2
42392.155999999995,-2.8362242697973814,55.89122750452192,65.2
42392.189,-2.8362229116387074,55.891226451114065,65.2
42392.223,-2.8362215735230487,55.8912254011976,65.2
42392.255999999994,-2.8362204436592005,55.89122450469358,65.2
42392.28999999999,-2.8362192908192143,55.89122343903983,65.2
42392.324,-2.8362179784906045,55.891222386934736,65.2
42392.356999999996,-2.836216681438683,55.891221340561756,65.2
42392.390999999996,-2.8362155833503464,55.89122044864344,65.2
42392.424,-2.8362143206404196,55.89121941363049,65.2
42392.458,-2.8362130787067885,55.891218386694625,65.2
42392.490999999995,-2.836212238733373,55.89121754657385,65.2
42392.524999999994,-2.836211068050215,55.891216549653464,65.2
42392.558,-2.8362099177767117,55.89121555877786,65.2
42392.592,-2.836208787057369,55.89121457519769,65.2
42392.626,-2.8362078370918002,55.891213736952885,65.2
42392.659,-2.83620675281359,55.891212764732735,65.2
42392.693,-2.8362057759610493,55.89121182628,65.2
42392.725999999995,-2.8362048638816666,55.89121100788918,65.2
42392.759999999995,-2.8362038203005526,55.89121006057771,65.2
42392.793,-2.836202794929252,55.89120912176021,65.2
42392.827,-2.8362017867900544,55.89120818997758,65.2
42392.861,-2.83620093850612,55.891207396130675,65.2
42392.894,-2.8361999380663736,55.89120648753709,65.2
42392.928,-2.8361989503368314,55.89120557269028,65.2
42392.960999999996,-2.8361981178184403,55.89120479458065,65.2
42392.994999999995,-2.8361971611311283,55.8912038932825,65.2
42393.028,-2.836196220209358,55.89120299969665,65.2
42393.062,-2.836195429732412,55.891202238574955,65.2
42393.094999999994,-2.8361945419735166,55.8912014194546,65.2
42393.12899999999,-2.836193664236128,55.891200561512136,65.2
42393.162,-2.8361928018976412,55.89119971029189,65.2
42393.195999999996,-2.836192075093931,55.89119898538679,65.2
42393.229,-2.8361912384202803,55.8911981441717,65.2
42393.263,-2.8361902531350083,55.89119726986664,65.2
42393.295999999995,-2.8361894944335733,55.89119652422167,65.2
42393.329999999994,-2.8361886248844894,55.89119565986965,65.2
42393.363,-2.8361877698788134,55.891194801041316,65.2
42393.397,-2.8361869269722746,55.891193946538124,65.2
42393.431,-2.836186213612049,55.89119321798531,65.2
42393.464,-2.8361853132651627,55.89119238677538,65.2
42393.498,-2.836184517655249,55.89119156822824,65.2
42393.530999999995,-2.836183850736156,55.89119086932613,65.2
42393.564999999995,-2.8361830840908433,55.891190055781564,65.2
42393.598,-2.8361823302779485,55.891189246353704,65.2
42393.632,-2.836181588564191,55.891188442710074,65.2
42393.666,-2.8361808318181714,55.89118774068135,65.2
42393.699,-2.8361800786163442,55.891186934953325,65.2
42393.733,-2.8361793351915976,55.89118613412365,65.2
42393.765999999996,-2.8361787056698367,55.89118545210525,65.2
42393.799999999996,-2.8361779806993286,55.891184660290634,65.2
42393.833,-2.8361772664836096,55.891183873009616,65.2
42393.867,-2.8361764155109785,55.891183034712704,65.2
42393.901,-2.8361758068877267,55.8911823501409,65.2
42393.933999999994,-2.8361751106373925,55.89118155384482,65.2
42393.968,-2.836174430030387,55.89118076109222,65.2
42394.001,-2.8361738574601194,55.891180084441174,65.2
42394.034999999996,-2.836173202029095,55.89117929877557,65.2
42394.068,-2.8361724802361388,55.8911785061272,65.2
42394.102,-2.8361718571916934,55.891177738648054,65.2
42394.136,-2.8361713321624786,55.891177084664946,65.2
42394.168999999994,-2.8361707308720376,55.891176325002334,65.2
42394.202999999994,-2.836170141680733,55.89117556653826,65.2
42394.236,-2.836169645127265,55.891174916828184,65.2
42394.27,-2.8361689384887825,55.89117407139217,65.2
42394.304,-2.8361683513751084,55.891173285101246,65.2
42394.337,-2.8361677719608838,55.891172501207386,65.2
42394.371,-2.83616728078481,55.89117183028846,65.2
42394.405,-2.8361667139585767,55.89117104884378,65.2
42394.437999999995,-2.836166153120805,55.891170268337085,65.2
42394.471999999994,-2.836165494634444,55.891169410446736,65.2
